text,sentiment,score
"Oh, he seems to be here by himself.",neutral,0.6729
I'm very sorry.,negative,0.7422
Please don't go.,negative,0.6949
I was giving thanks to the spring.,positive,0.7502
I asked it to bring you here.,neutral,0.7856
I asked it to bring you to me.,neutral,0.7397
You haven't changed at all from that day years ago.,neutral,0.4868
You look just the same.,neutral,0.4881
We were so grateful for your help after the earthquake.,positive,0.9295
I wanted to see you again and thank you.,positive,0.9669
"Oh, I remember.",neutral,0.5888
My name is Nahoko Satomi.,neutral,0.8065
I'm Jiro Horikoshi.,neutral,0.8061
This umbrella is useless.,negative,0.9557
Are you all right?,neutral,0.8301
"Oh, I'm fine.",positive,0.7305
Kinu searched for you for years.,neutral,0.7292
Then she found you just before she got married.,neutral,0.8255
She cried with joy after she dropped off your shirt.,positive,0.8098
"You see, you were our knight in shining armor.",positive,0.5968
Your knight?,neutral,0.829
"You, I think I remember you were on a white horse.",neutral,0.8716
"Well, I'm not doing much now to keep you dry.",negative,0.5461
It's okay.,positive,0.7313
I don't mind at all.,positive,0.559
Kinu will be so excited when I tell her.,positive,0.9785
I found our hero again.,positive,0.9085
"Oh, your painting is ruined.",negative,0.9489
"No, it's not.",neutral,0.5608
I'll always remember this day when I look at it.,positive,0.8786
"Well, look, it's clearing up.",positive,0.674
It's like another land!,positive,0.7413
"Oh, Jiro, look!",neutral,0.5478
I almost forgot what rainbows look like.,neutral,0.4693
"Life is wonderful, isn't it?",positive,0.984
"Oh, we should go.",positive,0.5976
My father's probably worried sick.,negative,0.8392
There he is.,neutral,0.6553
Father!,neutral,0.5548
Come with me.,neutral,0.6166
I would really love to introduce you.,positive,0.9676
Of course.,neutral,0.5552
You're soaking wet.,neutral,0.627
"No, no, I'm fine.",positive,0.6648
I was just with Mr.,neutral,0.818
"Horikoshi, he saved me again.",positive,0.8303
Jiro Horikoshi.,neutral,0.754
I'm Satomi.,neutral,0.7643
"It's so very good to meet you, Mr.",positive,0.9913
Horikoshi.,neutral,0.7051
May I sit here?,neutral,0.9043
Certainly.,neutral,0.5264
German tobacco.,neutral,0.684
I've been saving it.,neutral,0.6541
Last one.,neutral,0.69
I understand.,neutral,0.5501
Japanese cigarette always taste like home to me.,positive,0.8686
"You must've visited Germany, yes?",neutral,0.7779
Perhaps to Dessau?,neutral,0.9091
"Oh, you must be Sherlock Holmes.",neutral,0.5579
You read magazines.,neutral,0.5344
German magazines about airplanes.,neutral,0.8006
All Japanese engineers visit Dessau.,neutral,0.8986
"It's elementary, my dear Watson.",neutral,0.7259
You cracked the case.,neutral,0.5834
Dr.,neutral,0.6263
Junkers is in trouble.,negative,0.701
In trouble?,neutral,0.5551
He fights the hand that feeds him and he will lose.,negative,0.8535
He fights Mr.,neutral,0.784
Hitler's government?,negative,0.55
The Nazis are a gang of hoodlums.,negative,0.9565
This is quite a good place.,positive,0.9635
No mosquitoes.,neutral,0.6436
Not too hot.,neutral,0.5162
Good watercress.,positive,0.5172
A good place to forget bad things.,positive,0.759
Isn't that right?,neutral,0.7058
Cigarette?,neutral,0.8074
I'm afraid they're Japanese.,negative,0.7381
Thank you.,positive,0.853
It is a nice night.,positive,0.9725
"""Hier ist der Zauberberg."" ""The Magic Mountain"" by Thomas Mann?",neutral,0.8461
"Yes, a good place for forgetting.",positive,0.624
Make a war in China.,negative,0.5872
Forget it.,negative,0.5068
Make a puppet state in Manchuria.,neutral,0.6273
Forget it.,negative,0.5068
Quit the League of Nations.,negative,0.6904
Forget it.,negative,0.5068
Make the world your enemy.,negative,0.7438
Forget it.,negative,0.5068
Japan will blow up.,negative,0.577
Germany will blow up too.,negative,0.6118
Do you think Germany will go to war again?,neutral,0.5005
Yes.,positive,0.461
They must be stopped.,negative,0.7729
I'm sorry to keep you waiting.,negative,0.7205
Naoko has a fever.,negative,0.5191
We'll have to cancel our dinner plans.,negative,0.8013
"Oh, I'm sorry to hear that.",negative,0.8266
I hope that she feels better soon.,positive,0.8524
The doctor will be here soon.,neutral,0.8866
I must go.,positive,0.5061
"""Who has seen the wind?"" ""Neither I nor you."" ""But when the leaves hang trembling, the wind is passing through."" Let the wind carry these wings, carry these wings to you.",neutral,0.7823
Jiro?,neutral,0.7022
Naoko!,neutral,0.5861
Be careful!,neutral,0.7085
Nice catch.,positive,0.8453
Bravo!,positive,0.8278
Bravo!,positive,0.8278
"Well, is your daughter feeling better?",neutral,0.726
"Yes, thank you, much better.",positive,0.9696
Wonderful.,positive,0.9073
This is the magic mountain.,neutral,0.6315
It cures everyone.,positive,0.656
I think you're right.,positive,0.6299
"At the begining, this young man was very gloomy.",negative,0.7262
Now he is very happy because he's in love.,positive,0.977
Yes.,positive,0.461
But summer love is seasonal.,positive,0.5154
You will go down the mountain and forget all about it.,neutral,0.5708
That's not true.,negative,0.6974
"This love of yours, it wouldn't be about my daughter, right?",neutral,0.6721
"Yes sir, I love her very much.",positive,0.9772
"And I sincerely hope you'll approve, Mr Satomi.",positive,0.8892
"Well, I don't, uh...",neutral,0.6265
Father!,neutral,0.5548
I would very much like to have your approval too.,positive,0.9061
"Now, that's a beauty.",positive,0.9291
"But Jiro, there's something I need you to understand.",neutral,0.8345
Anything.,neutral,0.6404
My mother died of tuberculosis two years ago.,negative,0.9363
And now I have it too.,neutral,0.7218
"Naoko, I'm in love with you.",positive,0.9476
Nothing ever going to stop me.,neutral,0.6315
I've loved you since the day the wind brought you to me.,positive,0.8737
Will you please marry me.,neutral,0.6898
Yes.,positive,0.461
But I first I'm gonna get well.,positive,0.7133
Will you please wait for me?,neutral,0.8358
"I'll, even if it's gonna take a hundred years.",neutral,0.702
Congratulations.,positive,0.9434
He is a nice young man and your daughter is wonderful.,positive,0.979
This is a summer to remember.,positive,0.8705
If it isn't the long lost Jiro!,neutral,0.5432
Honjo!,neutral,0.5649
When did you get back?,neutral,0.8266
Two days ago.,neutral,0.7535
"Hot, isn't it?",neutral,0.4891
"Come, take a look at this.",neutral,0.8055
She's beautiful.,positive,0.9712
Good clean lines.,positive,0.828
"They gave me free rein, so I designed something radical.",neutral,0.5912
But it won't mount to anything if she doesn't fly.,neutral,0.6
"Oh, I'm sure she'll fly.",positive,0.5511
I feel the wind rising.,neutral,0.7543
"Honjo, you've closed the gap and in one huge step.",positive,0.7895
My plane was just a tin duckling.,negative,0.8447
But here's an idea for you.,neutral,0.7644
I thought of it too late to implement on my plane.,negative,0.7153
It's a way to reduce drag by using flathead screws on all the access hatches and the fueling port.,neutral,0.6471
Maintenance will be easy with a hinge on one side.,positive,0.511
I think a spring of this diameter should be fine.,positive,0.7209
"Jiro, that's it!",neutral,0.6099
"What a great idea, as usual.",positive,0.9489
You should use it.,neutral,0.5275
"Thanks pal, but not this time.",neutral,0.622
"I'll keep these, but I won't use them before you.",neutral,0.7871
Your idea belongs in your next plane.,positive,0.5501
"Thanks, Honjo.",positive,0.7376
You're welcome.,positive,0.9099
You better hurry up.,neutral,0.6411
Jiro!,neutral,0.5601
Where are you?,neutral,0.7606
Mr.,neutral,0.5849
Kurokawa.,neutral,0.7074
Jiro.,neutral,0.635
Get back to the office!,neutral,0.6247
Thanks.,positive,0.6284
I'm coming!,positive,0.6213
Come to the house for a drink next time.,neutral,0.8286
Sure!,positive,0.7762
"Jiro, you pedal.",neutral,0.7402
The Secret Police are looking for you.,neutral,0.6527
"Oh, what?",neutral,0.5104
Did you hear me?,neutral,0.7578
The fight crime boys.,neutral,0.7611
But why me?,neutral,0.6159
Didn't ask.,neutral,0.6639
I told them you were away.,neutral,0.6313
They're just pretending to leave.,negative,0.5204
We won't fall for that.,negative,0.5542
You work up here today.,neutral,0.8577
I've arranged it.,neutral,0.7282
But why would they possibly be after me?,neutral,0.5251
I don't understand.,negative,0.9146
They've already arrested some of my friends.,negative,0.6713
None of them understood why.,negative,0.5702
Enter.,neutral,0.6615
Here's your stuff.,neutral,0.7121
I think we got everything.,positive,0.7577
I can go back and check.,neutral,0.7699
"Nah, just leave it and go.",neutral,0.6504
"Jiro, the flange is here!",neutral,0.6528
Can't wait to see it!,positive,0.9849
It's perfect.,positive,0.8799
Sure is.,neutral,0.4584
I wish we had that a year ago.,neutral,0.5496
"So, what do you think, Jiro?",neutral,0.8742
"Our next plane won't just be a duckling, it'll be a full-grown duck.",neutral,0.6381
A full metal duck.,negative,0.495
Mr.,neutral,0.5849
"Kurokawa, what do you think?",neutral,0.8503
I hope you youngsters appreciate the luxury of extruded aluminum alloy.,positive,0.8269
"That's it, now back to work!",neutral,0.5313
"Alright, the coast looks clear.",positive,0.7655
"Okay, Jiro.",neutral,0.7606
"You should keep a low profile for a few days, just in case.",neutral,0.8365
We'll try to smooth things over.,neutral,0.6909
I'll put you up at my house.,neutral,0.8084
Can we stop at my apartment first?,neutral,0.8891
I've to check my mail.,neutral,0.7365
Is it sensitive?,neutral,0.74
"Yes, it's very sensitive.",neutral,0.6554
The police will be opening all your mail.,neutral,0.5314
It's from my fiancée.,neutral,0.8265
This is outrageous.,negative,0.9138
These things shouldn't happen in a modern country.,negative,0.9205
You're engaged?,neutral,0.8801
You're a human after all.,neutral,0.6497
I thought you would marry an airplane!,neutral,0.5165
I don't find that very funny!,negative,0.9222
Of course it's not funny.,negative,0.7979
The police are waiting for you at your apartment.,neutral,0.6515
"If they want to read your love letters, let them!",neutral,0.5352
"Jiro, we need you to focus on the fighter project.",neutral,0.8118
That's why we sent you away to rest after the crash.,neutral,0.5297
The company will do everything to protect you.,positive,0.6768
If you keep your mind in your work.,neutral,0.6173
I can't bear being apart from you.,negative,0.916
Why do you suppose the police are looking for Mr.,neutral,0.7157
Castorp?,neutral,0.7617
He left so suddenly.,negative,0.5311
I pray everyday that he managed to leave Japan safely.,positive,0.6433
"Jiro, you've a telephone call.",neutral,0.812
The telephone is over there.,neutral,0.7614
"Thank you, Mrs.",positive,0.8423
Kurokawa.,neutral,0.7074
Hello?,neutral,0.643
Jiro?,neutral,0.7022
It's me.,neutral,0.605
You have a telegram.,neutral,0.7327
Yes?,neutral,0.7116
Your landlord received it two days ago.,neutral,0.8945
We just brought it in here now.,neutral,0.817
Would you please read it to me?,neutral,0.8961
Now?,neutral,0.6853
"Yes ""Nahoko...has had a lung...heh, heh...",neutral,0.7042
hemorrhage.,neutral,0.7009
"Satomi."" Jiro?",neutral,0.8686
Are you still there?,neutral,0.8359
Thank you.,positive,0.853
I've to go now.,neutral,0.7314
"Jiro, wait!",neutral,0.7011
What is it?,neutral,0.75
Mrs.,neutral,0.6144
"Kurokawa, please, I need to know the quickest way to get to Tokyo!",neutral,0.7908
Tokyo?,neutral,0.8237
Today?,neutral,0.8017
"Yes, it's an emergency.",neutral,0.6276
I have to be there as soon as possible.,neutral,0.5095
Alright.,neutral,0.5707
"If you take the noon bus, then you'll just be able to catch the express.",neutral,0.7249
716.1 I'll send someone to hold the bus for you.,neutral,0.844
Go get your things.,neutral,0.6183
Thank you.,positive,0.853
Jiya!,neutral,0.592
Darling!,neutral,0.6014
I'm sorry I wasn't here sooner.,negative,0.6806
You'll catch it.,neutral,0.6674
You're beautiful.,positive,0.9641
I love you.,positive,0.9643
Jiro?,neutral,0.7022
Through the garden?,neutral,0.8526
"Come in, father.",neutral,0.7556
"Father, look who's here?",neutral,0.752
Jiro.,neutral,0.635
He came all the way from Nagoya but can't stay for long.,neutral,0.6068
"I'll be sure to use the front door the next time I come Hah, the garden, it's faster.",positive,0.5666
"Okay, garden it is.",neutral,0.7145
"Take care, my darling.",positive,0.6632
Sleep well.,neutral,0.5175
"Goodnight, sir.",neutral,0.5867
I'll see you out.,neutral,0.7137
You better hurry if you gonna catch the last train.,neutral,0.7433
"I wish I could look after her, Mr.",neutral,0.6725
Satomi.,neutral,0.6962
She seems so tired.,negative,0.7776
The last thing Naoko wants is to be a burden to you.,negative,0.7278
You better go.,neutral,0.6627
Naoko?,neutral,0.6434
Are you alright?,neutral,0.8015
"I'm going to the sanatorium in the mountain, the one the doctor recommended.",neutral,0.8495
Why?,neutral,0.612
It's so far and I don't want you to be alone.,neutral,0.5333
"Because I want to get better, father.",positive,0.6914
I want to have a life with Jiro.,positive,0.5221
Just made it.,positive,0.6836
The whole board is waiting.,neutral,0.7885
"So, are you ready?",neutral,0.798
"Gentleman, I'll do my best.",positive,0.5951
Now you'll see the Navy.,neutral,0.6984
They're the client.,neutral,0.6441
"Gentleman, I'll do my best.",positive,0.5951
You weren't even listening.,negative,0.6922
Nope.,neutral,0.4866
So I gave up on that idea.,negative,0.6789
"Very well, they're late.",neutral,0.5798
Jiro's in the middle of a review with the design team.,neutral,0.8871
I wanted this design to use the latest aeronautical advances.,positive,0.6009
Take a look.,neutral,0.8216
Retractable undercarriage!,neutral,0.6435
It's built to reach 270 knots.,neutral,0.8445
270 knots?,neutral,0.7943
That's 500 kilometers per hour!,neutral,0.6288
But the Navy only asked for 220 knots.,neutral,0.6362
220 will be obselete by next week.,neutral,0.8877
The wing load is 120 kilos per square meter.,neutral,0.8497
Minimal drag will be the key.,neutral,0.82
"I pushed the design to the limit of technology, with split flaps and slats on the leading edges.",neutral,0.643
We can do it!,positive,0.9284
When do we start?,neutral,0.8399
But the weight becomes the big problem.,negative,0.7702
"One solution would be, we could leave out the guns.",neutral,0.7355
"So, I decided to put this design back on the shelf.",neutral,0.8406
